customer_id,full_name,birth_date,gender,email,join_date,last_purchase,total_spent,membership_tier,discount_used,product_rating,address,phone_number,loyalty_points,purchase_frequency
CUST18865,Adrian Stanley,1994-08-08,U,mary11@example.org,2023-06-14,2024-08-08,472.42,Gold,Yes,4,"478 Bridget Unions Apt. 567, East Johnstad, MO 09514",123-456,469,Weekly
CUST18866,BENJAMIN SIMON,1997-02-22,U,palmeralyssa@example.net,2021-05-08,2024-12-07,600.85,,True,N/A,"Unit 0195 Box 9591, DPO AP 13280",812-200-6554x55534,1042,Monthly
CUST18867,Kathy Smith,2002-08-27,Female,imiranda@example.net,2020-12-23,2025-03-13,710.63,Bronze,Y,5 stars,"3699 Eric Cove Apt. 592, Hendrickstown, MS 62357",001-993-668-7564,3783,Monthly
CUST18868,Michelle Dawson,1954-04-27,U,mallory35@example.org,2022-02-11,2024-10-24,571.23,Bronze,nan,4,"58319 Fernandez Trail, Powersshire, TN 81039",,2367 points,Weekly
CUST18869,Lisa Trujillo,1944-10-12,m,thorntonbrad@example.net,2021-10-10,2024-04-13,144.22,GOLD,No,N/A,"5178 lopez plains, mitchellland, nc 36589",(570)921-7920x4644,1751 points,Weekly
CUST18870,Christopher Smith Jr.,1958-11-15,F,erichuynh@example.com,01/17/2025,2024-06-03,251.34,,N,Unknown,"PSC 7766, Box 2411, APO AA 66894",123-456,552,daily
CUST18871,Jason Spencer,1964-03-15,U,jonesjohn@example.org,Invalid Date,2025-01-15,469.93,bronze,Y,Unknown,"54555 Burnett Bridge Suite 887, South Daniel, AZ 08648",976-828-2684,1202,daily
CUST18872,Manuel Davis,1988-10-14,M,hartcharles@example.org,2020-09-29,2025-03-04,339.81,gold,nan,N/A,"26545 Samantha Falls, West Todd, CA 64194",001-775-595-1386x92106,2556,weekly
CUST18873,Mary Ryan,1955-06-21,U,pford@example.net,01/05/2022,2024-05-16,121.23,Bronze,Y,2,"444 Sarah Ford Apt. 141, Simpsonmouth, PW 29914",203.973.8446,71 points,daily
CUST18874,John Monroe,1998-06-24,Male,gibsoneric@example.net,2022-12-12,2024-07-26,748.42,bronze,Yes,Unknown,"Unit 5811 Box 7865, DPO AP 90448",869-435-7491x401,4826,Daily
CUST18875,Ryan Stone,1993-11-01,Male,wrightjacqueline@example.org,2024-05-09,2025-02-01,27.33,Gold,0,5,"29163 Danielle Mews Apt. 092, Lake Michelle, AZ 54153",765.386.3395x3573,4842,
CUST18876,Crystal Schultz,1954-11-30,Male,jacquelineknapp@example.com,2020-12-09,2024-12-27,685.09,GOLD,Yes,nan,"5757 Garza Pike, New Cory, CA 90978",534-670-3729x3067,1282,
CUST18877,Patricia Williams,1979-03-24,U,ehunt@example.com,2025-02-11,2024-10-16,76.96,bronze,Yes,5 stars,"51126 Jamie Union, West Marc, IL 34889",(343)810-8878,144 points,daily
CUST18878,Angela Cooke,2003-12-26,m,morristhomas@example.net,Invalid Date,2025-03-13,540.23,bronze,1,4,"2800 Jennifer Route Suite 630, South Kevinshire, WI 14620",(331)730-3339x30545,1518,
CUST18879,Ruben Ingram,1964-01-30,F,ramosangela@example.com,2020-11-08,2025-02-02,780.19,bronze,nan,nan,"363 Bauer Field Suite 293, Lowehaven, MI 31579",365.592.7874x0462,3141,daily
CUST18880,LARRY DANIELS,1977-07-28,f,invalid_email@,2023-01-15,2024-11-18,398.62,GOLD,N,1,"077 Richard Manors Apt. 532, North Jamesport, OR 57126",001-448-864-1587x952,921,Monthly
CUST18881,JULIE WILSON,1972-12-08,f,olivergina@example.net,09/08/2020,2024-08-23,1006.98,silver,N,4,"48843 Benitez Mills, New Robert, MO 62011",(434)667-5253,3247,Weekly
CUST18882,Mackenzie Lam,2004-02-27,f,laurie26@example.net,2021-05-25,2024-09-12,1075.37,bronze,True,5,"2479 Bowers Rue Suite 839, Port Juliaview, OH 34617",256-806-2957x266,4179,weekly
CUST18883,Christina Reyes,1995-11-02,m,henry74@example.net,2024-11-14,2025-02-05,571.15,Bronze,True,4,"362 steven track suite 805, new lindahaven, mn 58296",001-539-293-4136x21115,281,daily
CUST18884,Craig Lloyd,1946-02-13,Female,johnsonmatthew@example.org,2021-05-20,2025-02-20,662.42,bronze,No,nan,"9065 Ortega Village Apt. 807, Denisefurt, WV 10372",780-352-1217x475,2421 points,daily
CUST18885,Jennifer Shaw,1999-03-24,nan,otate@example.org,2024-11-19,2025-01-26,818.21,gold,nan,1,"3099 Gallagher Parkway Apt. 375, Meghanside, IL 92710",(215)571-6127x8888,2031,daily
CUST18886,Karen Salinas,1986-09-26,M,whiteholly@example.org,2021-07-14,2024-09-09,663.33,Silver,nan,3,"unit 1565 box 2709, dpo aa 70519",3957392414,441,Monthly
CUST18887,Paul Hughes,2001-01-05,M,,2020-06-17,2024-09-08,631.17,Bronze,nan,nan,"447 Cabrera Spur, Sheppardview, VI 76773",,2840,Daily
CUST18888,Zachary Howard,1986-09-26,Male,mcrane@example.org,2020-08-12,2025-02-03,342.78,bronze,nan,N/A,"Unit 1915 Box 1753, DPO AP 32191",(236)710-4219x718,3854 points,Yearly
CUST18889,Joseph Daniels,1956-05-02,Male,huntererika@example.org,2020-08-27,2024-04-17,6.21,bronze,Yes,5,"7332 michael valley apt. 335, lake joshua, la 95802",(762)414-0211,4703,
CUST18890,Justin Bell,1949-07-27,U,michellebass@example.com,2024-10-30,2024-09-30,82.97,gold,0,5 stars,"36005 George Plains Suite 937, New Danielle, KS 56749",264-731-8321x3783,4831,weekly
CUST18891,Eduardo Long,1985-07-08,f,kristenmurphy@example.net,2024-01-07,2024-08-07,1214.71,,0,4,"98817 Williams Mountains Apt. 135, Muellerborough, DE 73956",281-527-8062x531,1558,weekly
CUST18892,Toni Baldwin,1982-11-27,U,tony09@example.com,2020-06-15,2025-02-15,596.74,Bronze,N,5,"590 robert centers apt. 721, jessebury, ks 94861",001-255-259-5543x5143,604,Weekly
CUST18893,Christina Fowler,1997-09-27,nan,tinagordon@example.org,2020-09-13,2025-02-19,426.29,silver,Yes,Unknown,"62577 Brooke Club, Williammouth, AL 48393",(976)747-2234x3858,4541,Monthly
CUST18894,Rebecca Carter,1974-09-25,f,danielholloway@example.org,2021-08-18,2025-02-17,879,silver,Yes,5,"600 Rogers Villages, Lake Matthew, MA 81385",(603)966-5131,2077,Monthly
CUST18895,Jennifer Harvey,1957-12-20,Male,sergio40@example.org,2023-03-22,2024-12-17,275.16,Gold,Yes,2,"2254 Robin Groves Suite 338, Andersonton, IA 72497",,2639,weekly
CUST18896,David Clements,1990-11-30,F,tphillips@example.com,2020-09-28,2024-06-19,674.93,silver,Y,Unknown,"9062 Holt Way Suite 960, West Chelseaport, MP 18786",001-965-711-0123x0734,-3584,Monthly
CUST18897,JARED FERGUSON,1951-05-31,Female,rharris@example.com,2020-04-13,2024-06-22,523.16,GOLD,Y,3,"6021 Gonzalez Hill Apt. 442, West Jodyland, OH 63835",608.614.4534x84138,3276,
CUST18898,Heidi Kelly,1963-09-27,U,invalid_email@,2025-02-06,2024-11-08,638.01,GOLD,N,5,"712 Richard Circles, Ryanton, PW 48914",460.716.0998x780,4003,daily
CUST18899,Michael Cook,1963-04-07,Female,robertsronald@example.com,2022-12-10,2024-06-27,399.08,,No,5 stars,"518 phillips village apt. 579, west jennifer, oh 37305",+1-220-616-9819,1280,Monthly
CUST18900,Terri Collier,1960-11-19,Female,daniel30@example.net,2023-07-28,2024-09-20,210.59,gold,nan,1,"667 Huff Heights Apt. 144, Mariashire, FL 27040",,4501,Yearly
CUST18901,Michael Fitzgerald,1971-02-19,Female,jamesyates@example.org,07/24/2021,2025-03-25,253.14,silver,nan,3,"10117 Kathy Walks Suite 556, Sosaburgh, FM 17638",(421)343-1304x6813,3940,Monthly
CUST18902,Tammy Bray,1982-03-18,Male,ilopez@example.org,2023-06-20,2025-03-16,264.83,gold,1,1,"5421 lopez view apt. 352, williamsside, gu 89721",744.581.5216x64985,2012 points,Daily
CUST18903,Chris Cain,1961-03-19,M,wooderik@example.org,2023-06-04,,499.11,Bronze,No,N/A,"90303 Williams Hills, Amyport, AR 36153",+1-925-250-9391x501,3645,Weekly
CUST18904,Tara Gray,1978-02-28,Male,tonya10@example.com,2022-12-09,2025-02-25,33.16,Gold,Y,2,"4948 Jackson Walks Suite 803, Richardsstad, ND 04021",424.277.8107x57189,3663,weekly
CUST18905,Jerry Moreno,2002-09-20,Female,garrett82@example.org,2020-10-28,2024-12-23,125.77,bronze,0,N/A,"12241 bentley knolls suite 542, south trevorport, as 96156",+1-553-692-5721x94528,2603,daily
CUST18906,John Morrison,1983-09-20,Male,wilsonjeffrey@example.net,Invalid Date,2025-02-13,540.66,bronze,nan,3,"225 Ross Shoals, Henrychester, MH 94772",745-424-7824,2056,Weekly
CUST18907,Mark Graham,1950-04-29,Female,cynthia72@example.com,2024-02-11,2024-07-03,461.7,bronze,N,3,"640 Andrew Locks, South Jameston, WA 99246",7422368902,2069,weekly
CUST18908,Sara Garcia,1990-03-06,m,mary55@example.com,2020-06-29,2024-04-18,557.07,,nan,1,"18041 Jacqueline Canyon Apt. 193, Bradleyside, PW 78645",382-873-6355,680,Weekly
CUST18909,Penny Scott,1959-02-26,f,robertsdouglas@example.com,2023-05-12,2024-12-18,486.49,Gold,N,N/A,"948 Patrick Canyon, Port Ricardoton, WY 48168",001-897-925-5469x9053,257,weekly
CUST18910,Kimberly Hanson,2000-04-01,M,qsnyder@example.com,08/17/2023,2024-11-29,1255.69,bronze,No,Unknown,"Unit 9296 Box 9009, DPO AA 87703",001-347-387-5544x2421,4224,
CUST18911,Luke Fisher,1966-03-07,m,julialee@example.com,2022-04-21,2024-12-30,538.02,silver,1,4,"005 Denise Ridge, Port Jennifer, VA 27077",001-815-794-8745,1033,weekly
CUST18912,Philip Yoder,1980-06-11,F,whancock@example.net,2024-01-27,2025-03-26,386.28,GOLD,nan,nan,"9937 andrew run, south jason, or 41999",001-377-413-5210x65470,3682,Monthly
CUST18913,JOHN HARRIS,1969-03-09,Male,reidmichael@example.org,2023-06-19,2025-02-27,530.34,bronze,No,4,"276 villanueva alley apt. 822, nancymouth, va 22221",(250)924-9006,3671,Monthly
CUST18914,Joseph Camacho,1969-08-07,F,davidkim@example.net,2025-03-23,2024-05-24,805.99,bronze,0,5,"94446 Atkinson Station Suite 685, East Michaelstad, OK 34717",,177,weekly
CUST18915,Kenneth Salas,1955-03-26,U,scottadam@example.net,2025-01-17,2024-09-02,485.11,Silver,False,5 stars,"5328 Katherine Via, West Jenniferville, WI 83632",001-455-530-6483x0156,747 points,daily
CUST18916,Wendy Brown,1988-01-13,Male,cquinn@example.org,2025-01-29,2024-10-30,705.42,GOLD,nan,nan,"7063 Juarez Lights Suite 004, Davidland, MP 29452",,3502,
CUST18917,Michael Perez,1972-07-19,nan,invalid_email@,2024-07-25,2024-07-13,24770.84996,silver,True,nan,"80038 Kristen Stravenue Suite 300, Gibsonberg, LA 38999",907.720.6295x206,2733,daily
CUST18918,Diana Johnson,1949-07-06,nan,rebecca43@example.org,2024-04-27,2024-09-27,412.88,bronze,Yes,Unknown,"6472 Brown Green, Edwinchester, MD 81739",,3785,Weekly
CUST18919,Alex Powell,2000-04-20,f,crosseric@example.org,09/12/2023,2024-06-22,533.26,Silver,True,2,"PSC 3091, Box 2531, APO AP 07266",9096260027,2963,weekly
CUST18920,Lisa Martin,1963-04-28,m,invalid_email@,11/29/2021,2024-10-26,979.68,silver,1,1,"824 Calhoun Tunnel Suite 038, Johnshire, NE 63836",001-337-645-8704,627,daily
CUST18921,Michael Thomas,1958-01-29,f,invalid_email@,2020-09-10,,572.92,gold,1,2,"1549 Fischer Isle Apt. 425, Kristenbury, DC 30418",123-456,4811 points,
CUST18922,Michael Richard,1987-11-07,U,christopherayala@example.net,2020-04-13,2025-02-08,204.19,gold,N,5 stars,"841 Emily Circle Apt. 377, New Katie, SC 54047",562.309.1073x5957,187,Monthly
CUST18923,Christopher Baker,1975-01-24,Female,horndavid@example.org,2021-02-15,2024-05-29,404.15,bronze,False,N/A,"954 Kathryn Springs Suite 736, West Timothy, AR 50823",308-312-1184x8584,829 points,Yearly
CUST18924,Erika Barber,1991-09-17,f,gilbertbrennan@example.org,2023-01-04,2025-03-03,134.27,bronze,False,5 stars,"05443 craig locks suite 981, south dana, mp 75170",(748)240-9863,1756,Monthly
CUST18925,Stephen Lee,1973-10-07,f,sanchezraymond@example.org,2023-07-26,2025-01-08,541.22,,Yes,1,"0656 Rodriguez Camp Apt. 634, Jonathanside, FM 83662",(252)702-9222x10107,1178,
CUST18926,Stephanie Patterson,1998-05-22,nan,eharris@example.com,2023-06-06,2024-12-16,893.62,,True,1,"1399 Sheila Knolls Suite 703, Proctorside, MN 61317",001-561-883-3683x445,2012,Weekly
CUST18927,Zachary Rogers MD,1959-01-20,Female,dalepowell@example.net,04/09/2022,2024-10-24,97.58,Silver,1,1,"61808 Salas Locks Suite 367, New Jennifer, AR 09861",538.497.8403,2360,
CUST18928,Robert Ferguson,1979-09-12,nan,vwoods@example.com,2021-01-29,2024-11-28,544.92,Gold,True,1,"6761 Santos Roads Suite 892, South Joannaview, MN 39884",(910)337-5041,3395,weekly
CUST18929,Lauren Smith,1992-08-09,Male,zfarmer@example.com,2021-09-15,2025-03-23,795.63,,0,1,"5748 Barnes Light, Samanthashire, AK 51937",(988)388-1968,3782,Monthly
CUST18930,Sarah Jackson,2004-11-06,Female,invalid_email@,02/04/2024,2024-07-21,827.34,Silver,Yes,2,"Unit 2723 Box 3791, DPO AE 42540",(844)258-7002,3384,weekly
CUST18931,Elizabeth Rivera,2004-07-01,m,hkennedy@example.com,2024-04-22,2024-07-04,883.94,Bronze,nan,2,"419 Lee Trace Suite 912, Sanchezhaven, IL 66459",,42,
CUST18932,Robert Mccormick,1985-03-22,f,amanda72@example.com,04/02/2025,,60.48,Gold,No,4,"820 Cole Terrace, East Kathy, SC 03764",+1-509-316-9585x580,523,Daily
CUST18933,Brent Kelley,1982-07-25,nan,ronald33@example.com,2021-03-05,2025-03-12,651.48,Silver,0,3,"484 Randy Stravenue, North Rachelville, FM 12941",382-666-1987x8462,4186,Yearly
CUST18934,Jessica Galloway,1968-07-09,Female,dylanmolina@example.net,2020-12-05,,48.33,GOLD,True,4,"7293 Amy Knoll, West Marcstad, OR 13945",+1-260-249-0238x5057,4533,
CUST18935,Benjamin Snyder,1953-08-20,U,fitzgeraldshawna@example.com,2020-12-20,2024-10-16,200.5,,1,5,"1036 Coleman Crossing, Chadview, CT 09266",3383355872,3157,Yearly
CUST18936,Elizabeth Griffin,1996-08-28,U,pjohnson@example.com,08/08/2024,2024-10-24,746.34,GOLD,1,4,"98182 Joshua Manors, North Duanefurt, ND 41420",531-711-6012x011,1609,Monthly
CUST18937,Jennifer Mccall,1945-01-29,f,leachcody@example.com,2025-02-06,2024-10-18,547.41,Bronze,Yes,3,"700 ross road suite 811, davidburgh, ct 71373",768-322-3639x49317,2996,daily
CUST18938,Richard Stevens,1973-01-14,m,qhudson@example.org,2020-06-27,2024-12-25,717.9,Bronze,0,3,"72341 Daniel Row Suite 549, New Ericaville, NM 14690",8822315958,3923,Weekly
CUST18939,SEAN MORGAN,1971-07-06,F,charris@example.com,2022-09-19,2024-07-22,221.27,,Y,4,"602 Timothy Brook Suite 684, Gomezview, MI 84636",,287,
CUST18940,Jeffrey Young,1950-03-03,nan,yellison@example.org,2025-02-05,2024-11-03,942.08,GOLD,N,5 stars,"1140 Harris Heights, Hammondfurt, CA 36001",274.958.1848x84408,4307,daily
CUST18941,Jay Williams,1951-10-05,m,frenchbenjamin@example.net,2021-11-29,2024-11-20,706.5,,Y,N/A,"14441 king bypass apt. 263, reginaborough, nh 06129",(831)936-4368x34632,3460,Monthly
CUST18942,Anne Hughes,1980-12-04,M,richard06@example.com,2020-11-29,2025-01-29,766.79,bronze,No,4,"550 Drake Estate, Port Virginia, IL 13425",(507)804-4888x7253,4314,Weekly
CUST18943,Cameron Thompson,1952-02-17,M,mitchelljill@example.com,2023-08-20,,175.95,GOLD,1,Unknown,"0829 Lopez Junctions, South Jessicaview, TX 38420",(599)270-0619,345,
CUST18944,Joshua Casey,1962-11-07,M,crossdylan@example.org,09/18/2024,,851.42,silver,True,5 stars,"5817 Thomas Rapids, Robertsonchester, IL 32769",(495)716-1584x77073,1034,weekly
CUST18945,Michael Buchanan,1960-10-04,f,brandysnyder@example.net,2020-09-26,2024-09-02,405.15,bronze,1,5,"4320 joseph plains, lake carla, as 29814",+1-975-976-4456x984,4715,Yearly
CUST18946,Nicholas Gonzalez,1963-09-29,U,timothyreeves@example.com,2020-09-28,2024-11-26,316.63,,Yes,Unknown,"35574 Maria Vista, Hickmanview, HI 45786",+1-709-531-5421x264,4755,Weekly
CUST18947,Mallory Ramos,1961-07-19,Male,qadams@example.org,2024-05-09,2024-12-01,687.64,Silver,No,5 stars,"9161 Lisa Stravenue Suite 849, Taylorfurt, LA 09401",816-806-7698x38838,2090 points,Daily
CUST18948,JOYCE CARLSON,2002-05-29,nan,zmeyer@example.org,2024-08-01,2025-03-20,674.96,GOLD,False,1,"6156 michael ville apt. 641, mejiastad, ms 72183",785-641-6289,581,Monthly
CUST18949,Sylvia Moran,1993-12-02,U,daniellehanson@example.net,10/14/2024,2024-12-11,245.95,gold,False,1,"15173 Danielle Rue Apt. 766, East Eric, DC 90273",,1196,Monthly
CUST18950,GABRIEL CONTRERAS,1970-06-16,Male,daughertywayne@example.com,2021-10-17,2024-07-31,1116.89,GOLD,Y,5 stars,"975 Lori Knolls Suite 984, Rebeccaton, MI 34249",001-338-497-4747x34584,2414,daily
CUST18951,Erika Estrada,1993-07-21,Male,alyssajohnson@example.net,2020-07-14,2025-03-15,1044.31,bronze,Yes,Unknown,"7101 Boyd Creek, East Melinda, MT 11446",(485)584-2038,1857,weekly
CUST18952,Amber Davies,1951-03-10,U,vblair@example.net,2023-05-08,2025-01-22,681.51,silver,Y,nan,"9735 Jennifer Islands, Lake Jessicaport, NY 19415",+1-249-235-4718x837,3261,Daily
CUST18953,Ann Marquez,1992-01-31,nan,cbrooks@example.org,2024-11-03,2025-01-19,629.12,bronze,N,4,"PSC 3886, Box 0786, APO AA 66399",7199992234,2742,daily
CUST18954,Erica Martin,1995-02-26,f,ayersandrew@example.net,2020-12-12,2024-09-12,598.94,bronze,Yes,N/A,"8119 Katherine Trail, Bowmanton, SD 02623",+1-379-382-5093x75345,3493,Daily
CUST18955,Omar Whitehead,1995-08-16,m,heather29@example.org,2022-11-18,2024-04-14,35,GOLD,1,nan,"380 Mark Trace Apt. 687, Castillohaven, RI 54344",786-366-2391x57443,860,Yearly
CUST18956,Angela Gordon,1990-07-27,Male,bakerrebecca@example.com,2023-01-15,2025-01-24,533.84,Gold,Y,Unknown,"027 Stanley Fords Suite 835, Lake Robert, IL 72697",001-554-362-0554x5034,2848,Weekly
CUST18957,Andrea Carter,1980-02-03,F,patricia72@example.com,05/04/2023,2025-03-17,529.86,GOLD,0,Unknown,"175 Ray Lake Apt. 825, Petersenborough, ND 49478",(553)671-6968x04391,4007,Yearly
CUST18958,DIANA MILLER,1999-10-25,U,taylorlindsay@example.com,2021-02-10,2024-09-15,327.2,GOLD,1,1,"USCGC Osborne, FPO AE 19718",670-496-4688,1879,Weekly
CUST18959,Allison Welch,1975-09-02,U,smithjeffrey@example.org,2022-12-20,2025-02-14,407.2,GOLD,False,5 stars,"940 Bryant Stravenue Apt. 993, West Molly, NV 86946",(340)627-0980,4264,
CUST18960,Matthew Flores,2003-12-08,M,brittany20@example.com,2024-10-06,2024-07-27,214.39,gold,0,nan,"287 Mitchell Falls, Danielmouth, PA 47079",464-654-3586x208,900,daily
CUST18961,Evan Cole,1978-08-21,m,flowery@example.org,2023-09-19,2025-01-19,170.82,Bronze,nan,Unknown,"1356 bryan gateway apt. 810, north karen, mo 32918",(333)925-9217x731,899,Daily
CUST18962,Don Harris,1980-07-26,M,flowershelen@example.org,2020-04-21,2024-05-30,776.55,Gold,No,2,"08201 stein bridge, murphybury, de 68957",+1-207-923-1040,3290,
CUST18963,Zachary Mcpherson,1985-09-21,U,kstewart@example.com,11/25/2023,2024-07-05,1019.36,GOLD,nan,5,"195 Camacho Overpass, Gibsonchester, GA 44590",771.445.7172x3637,2548,Weekly
CUST18964,CHAD MACDONALD,1998-08-12,U,robertsmith@example.net,2025-02-07,2024-09-10,216.99,GOLD,True,4,"7609 Murray Plains Suite 656, North John, NV 36738",805-728-8008,4244,weekly
CUST18965,Joshua Patrick,2003-08-20,Male,shermanjustin@example.net,03/09/2021,2024-05-11,554.85,silver,Yes,Unknown,"7123 Allen Mews Suite 944, New Christina, MN 18779",001-520-626-5568x6318,2314,
CUST18966,Nathaniel Flores,1979-04-10,m,moorejoshua@example.net,2021-12-03,2024-09-23,829.51,bronze,Yes,nan,"33426 Tommy Circles, West Jessica, NC 91997",8922447970,13 points,Yearly
CUST18967,Cory Livingston,1973-01-07,Female,johnnyadams@example.com,12/29/2024,,343.94,Bronze,1,3,"Unit 3558 Box 1445, DPO AP 97172",,1273,Monthly
CUST18968,Jennifer Williams,1959-09-17,F,tracypacheco@example.org,2020-12-03,2025-02-19,702.87,bronze,False,nan,"uscgc kennedy, fpo ae 17202",,419,Monthly
CUST18969,Brian West,1968-11-24,nan,mray@example.com,2022-04-06,2024-06-07,489.86,Bronze,nan,1,"5297 Charles Ford Suite 800, Stephanieberg, FL 05534",387-785-6203x55530,4676,Monthly
CUST18970,Xavier Walker,1957-05-17,Male,browntammy@example.org,2024-06-10,2024-05-28,857.12,Bronze,Yes,N/A,"74169 Melinda Points, Walshshire, MP 13012",314-317-4517x56209,3424,daily
CUST18971,Todd Hall,1944-11-17,U,michellemorris@example.net,2022-05-08,2024-08-16,115.26,gold,1,Unknown,"1949 Michael Trail, North Jason, VA 95163",,3179,Yearly
CUST18972,Erica Ramirez,1977-12-06,nan,brittanygriffin@example.com,2020-04-22,2025-03-11,168.63,silver,0,5 stars,"011 Oliver Canyon Apt. 065, Baileymouth, MA 33429",418.468.0276,2998,Weekly
CUST18973,Vanessa Olson,2004-03-21,Male,andrewvalencia@example.com,10/07/2023,2024-11-04,583.86,silver,N,4,"879 Cynthia Lodge Suite 393, Richardborough, OR 86881",861.575.0559x8532,4954,Yearly
CUST18974,Michael Davis,1976-05-25,F,michaelwalters@example.org,2021-01-11,2025-03-09,528.86,bronze,Yes,4,"10728 Rivera Garden Suite 058, East Colinstad, KS 80936",001-692-835-4274x3493,4530 points,Yearly
CUST18975,TAYLOR PEREZ,1977-10-18,U,andrewsjustin@example.org,2023-08-02,2024-12-15,483.1,,Y,N/A,"55157 Amanda Spur, Port Anitaville, FM 36273",(300)625-3539x89959,196,daily
CUST18976,Mrs. Belinda Sanchez,2005-05-04,F,stephanie86@example.org,2024-08-15,2025-01-21,672.75,GOLD,No,5 stars,"6220 Morgan Lock, East Evan, MP 84069",263.397.9193,331,Weekly
CUST18977,Mary Carroll,1944-07-08,nan,mark13@example.org,2024-05-08,2024-05-26,220.81,gold,Y,4,"526 Collins Grove Suite 609, Justinland, GA 54407",862.333.5670x9882,2840,Weekly
CUST18978,Meghan Cooper,1957-06-18,Female,,2021-11-18,2024-07-07,89.17,silver,False,5,"51388 Johnson Plaza, Amytown, PA 37996",732-659-6993x670,605,Yearly
CUST18979,Cody Salinas,1982-07-17,Male,edwardsteresa@example.com,2024-01-03,2024-05-23,349.97,Bronze,Y,4,"PSC 6730, Box 2221, APO AP 57374",001-663-500-0632,1327,Yearly
CUST18980,Scott Lam,1959-04-17,f,esanders@example.org,2024-07-17,2024-06-24,383.52,Bronze,N,1,"90446 mathew square apt. 030, south georgeborough, nd 63554",001-966-706-5833,2010 points,weekly
CUST18981,Amber Chang,1949-01-20,Male,qmacias@example.net,2021-08-26,2024-05-23,414.88,bronze,Yes,4,"6768 Jarvis Hollow Suite 110, New Davidstad, VT 90591",7526136755,3037,
CUST18982,Sandra Jackson,1965-02-06,M,kwilson@example.net,2020-11-17,2024-05-19,880.71,,False,5 stars,"USS Cruz, FPO AP 79972",+1-406-707-3643x1381,4938,weekly
